"id","name","exception_code","exemption_rate","invoice_type","note","country_id","tax_ids/tax_src_id","tax_ids/tax_dest_id","name@tr","note@tr"
,,,,,,,"tr_kdv_purchase_20","tr_kdv_purchase_20_i_whg_5",,
,,,,,,,"tr_kdv_purchase_20_i","tr_kdv_purchase_20_i_whg_5",,
"tr_fp_606","İşgücü Temin Hizmetleri",606,"90","withholding","İşgücü Temin Hizmetleri","base.tr","tr_kdv_sale_20","tr_kdv_sale_20_whg_9","İşgücü Temin Hizmetleri","İşgücü Temin Hizmetleri"
,,,,,,,"tr_kdv_sale_20_i","tr_kdv_sale_20_i_whg_9",,
,,,,,,,"tr_kdv_purchase_20","tr_kdv_purchase_20_i_whg_9",,
,,,,,,,"tr_kdv_purchase_20_i","tr_kdv_purchase_20_i_whg_9",,
"tr_fp_607","Özel Güvenlik Hizmeti",607,"90","withholding","Özel Güvenlik Hizmeti","base.tr","tr_kdv_sale_20","tr_kdv_sale_20_whg_9","Özel Güvenlik Hizmeti","Özel Güvenlik Hizmeti"
,,,,,,,"tr_kdv_sale_20_i","tr_kdv_sale_20_i_whg_9",,
,,,,,,,"tr_kdv_purchase_20","tr_kdv_purchase_20_i_whg_9",,
,,,,,,,"tr_kdv_purchase_20_i","tr_kdv_purchase_20_i_whg_9",,
"tr_fp_608","Yapi Denetim Hizmetleri",608,"90","withholding","Yapi Denetim Hizmetleri","base.tr","tr_kdv_sale_20","tr_kdv_sale_20_whg_9","Yapi Denetim Hizmetleri","Yapi Denetim Hizmetleri"
,,,,,,,"tr_kdv_sale_20_i","tr_kdv_sale_20_i_whg_9",,
,,,,,,,"tr_kdv_purchase_20","tr_kdv_purchase_20_i_whg_9",,
,,,,,,,"tr_kdv_purchase_20_i","tr_kdv_purchase_20_i_whg_9",,
"tr_fp_609","Fason Olarak Yaptirilan Tekstil Ve Konfeksiyon İşleri, Çanta Ve Ayakkabi Dikim İşleri Ve Bu İşlere Aracilik Hizmetleri",609,"70","withholding","Fason Olarak Yaptirilan Tekstil Ve Konfeksiyon İşleri, Çanta Ve Ayakkabi Dikim İşleri Ve Bu İşlere Aracilik Hizmetleri","base.tr","tr_kdv_sale_20","tr_kdv_sale_20_whg_7","Fason Olarak Yaptirilan Tekstil Ve Konfeksiyon İşleri, Çanta Ve Ayakkabi Dikim İşleri Ve Bu İşlere Aracilik Hizmetleri","Fason Olarak Yaptirilan Tekstil Ve Konfeksiyon İşleri, Çanta Ve Ayakkabi Dikim İşleri Ve Bu İşlere Aracilik Hizmetleri"
,,,,,,,"tr_kdv_sale_20_i","tr_kdv_sale_20_i_whg_7",,
,,,,,,,"tr_kdv_purchase_20","tr_kdv_purchase_20_i_whg_7",,
,,,,,,,"tr_kdv_purchase_20_i","tr_kdv_purchase_20_i_whg_7",,
"tr_fp_610","Turistik Mağazalara Verilen Müşteri Bulma / Götürme Hizmetleri",610,"90","withholding","Turistik Mağazalara Verilen Müşteri Bulma / Götürme Hizmetleri","base.tr","tr_kdv_sale_20","tr_kdv_sale_20_whg_9","Turistik Mağazalara Verilen Müşteri Bulma / Götürme Hizmetleri","Turistik Mağazalara Verilen Müşteri Bulma / Götürme Hizmetleri"
,,,,,,,"tr_kdv_sale_20_i","tr_kdv_sale_20_i_whg_9",,
,,,,,,,"tr_kdv_purchase_20","tr_kdv_purchase_20_i_whg_9",,
,,,,,,,"tr_kdv_purchase_20_i","tr_kdv_purchase_20_i_whg_9",,
"tr_fp_611","Spor Kulüplerinin Yayin, Reklâm Ve İsim Hakki Gelirlerine Konu İşlemleri",611,"90","withholding","Spor Kulüplerinin Yayin, Reklâm Ve İsim Hakki Gelirlerine Konu İşlemleri","base.tr","tr_kdv_sale_20","tr_kdv_sale_20_whg_9","Spor Kulüplerinin Yayin, Reklâm Ve İsim Hakki Gelirlerine Konu İşlemleri","Spor Kulüplerinin Yayin, Reklâm Ve İsim Hakki Gelirlerine Konu İşlemleri"
,,,,,,,"tr_kdv_sale_20_i","tr_kdv_sale_20_i_whg_9",,
,,,,,,,"tr_kdv_purchase_20","tr_kdv_purchase_20_i_whg_9",,
,,,,,,,"tr_kdv_purchase_20_i","tr_kdv_purchase_20_i_whg_9",,
"tr_fp_612","Temizlik Hizmeti",612,"90","withholding","Temizlik Hizmeti","base.tr","tr_kdv_sale_20","tr_kdv_sale_20_whg_9","Temizlik Hizmeti","Temizlik Hizmeti"
,,,,,,,"tr_kdv_sale_20_i","tr_kdv_sale_20_i_whg_9",,
,,,,,,,"tr_kdv_purchase_20","tr_kdv_purchase_20_i_whg_9",,
,,,,,,,"tr_kdv_purchase_20_i","tr_kdv_purchase_20_i_whg_9",,
"tr_fp_613","Çevre Ve Bahçe Bakim Hizmetleri",613,"90","withholding","Çevre Ve Bahçe Bakim Hizmetleri","base.tr","tr_kdv_sale_20","tr_kdv_sale_20_whg_9","Çevre Ve Bahçe Bakim Hizmetleri","Çevre Ve Bahçe Bakim Hizmetleri"
,,,,,,,"tr_kdv_sale_20_i","tr_kdv_sale_20_i_whg_9",,
,,,,,,,"tr_kdv_purchase_20","tr_kdv_purchase_20_i_whg_9",,
,,,,,,,"tr_kdv_purchase_20_i","tr_kdv_purchase_20_i_whg_9",,
"tr_fp_614","Servis Taşimaciliği Hizmeti",614,"50","withholding","Servis Taşimaciliği Hizmeti","base.tr","tr_kdv_sale_20","tr_kdv_sale_20_whg_5","Servis Taşimaciliği Hizmeti","Servis Taşimaciliği Hizmeti"
,,,,,,,"tr_kdv_sale_20_i","tr_kdv_sale_20_i_whg_5",,
,,,,,,,"tr_kdv_purchase_20","tr_kdv_purchase_20_i_whg_5",,
,,,,,,,"tr_kdv_purchase_20_i","tr_kdv_purchase_20_i_whg_5",,
"tr_fp_615","Her Türlü Baski Ve Basim Hizmetleri",615,"70","withholding","Her Türlü Baski Ve Basim Hizmetleri","base.tr","tr_kdv_sale_20","tr_kdv_sale_20_whg_7","Her Türlü Baski Ve Basim Hizmetleri","Her Türlü Baski Ve Basim Hizmetleri"
,,,,,,,"tr_kdv_sale_20_i","tr_kdv_sale_20_i_whg_7",,
,,,,,,,"tr_kdv_purchase_20","tr_kdv_purchase_20_i_whg_7",,
,,,,,,,"tr_kdv_purchase_20_i","tr_kdv_purchase_20_i_whg_7",,
"tr_fp_616","Diğer Hizmetler [Kdvgut-(I/C-2.1.3.2.13)]",616,"50","withholding","Diğer Hizmetler [Kdvgut-(I/C-2.1.3.2.13)]","base.tr","tr_kdv_sale_20","tr_kdv_sale_20_whg_5","Diğer Hizmetler [Kdvgut-(I/C-2.1.3.2.13)]","Diğer Hizmetler [Kdvgut-(I/C-2.1.3.2.13)]"
,,,,,,,"tr_kdv_sale_20_i","tr_kdv_sale_20_i_whg_5",,
,,,,,,,"tr_kdv_purchase_20","tr_kdv_purchase_20_i_whg_5",,
,,,,,,,"tr_kdv_purchase_20_i","tr_kdv_purchase_20_i_whg_5",,
"tr_fp_617","Hurda Metalden Elde Edilen Külçe Teslimleri",617,"70","withholding","Hurda Metalden Elde Edilen Külçe Teslimleri","base.tr","tr_kdv_sale_20","tr_kdv_sale_20_whg_7","Hurda Metalden Elde Edilen Külçe Teslimleri","Hurda Metalden Elde Edilen Külçe Teslimleri"
,,,,,,,"tr_kdv_sale_20_i","tr_kdv_sale_20_i_whg_7",,
,,,,,,,"tr_kdv_purchase_20","tr_kdv_purchase_20_i_whg_7",,
,,,,,,,"tr_kdv_purchase_20_i","tr_kdv_purchase_20_i_whg_7",,
"tr_fp_618","Hurda Metalden Elde Edilenler Dişindaki Bakir, Çinko Demir ; Çelik Alüminyum Ve Kurşun Külçe Teslimleri [Kdvgut-(I/C-2.1.3.3.1)]",618,"70","withholding","Hurda Metalden Elde Edilenler Dişindaki Bakir, Çinko Demir ; Çelik Alüminyum Ve Kurşun Külçe Teslimleri [Kdvgut-(I/C-2.1.3.3.1)]","base.tr","tr_kdv_sale_20","tr_kdv_sale_20_whg_7","Hurda Metalden Elde Edilenler Dişindaki Bakir, Çinko Demir ; Çelik Alüminyum Ve Kurşun Külçe Teslimleri [Kdvgut-(I/C-2.1.3.3.1)]","Hurda Metalden Elde Edilenler Dişindaki Bakir, Çinko Demir ; Çelik Alüminyum Ve Kurşun Külçe Teslimleri [Kdvgut-(I/C-2.1.3.3.1)]"
,,,,,,,"tr_kdv_sale_20_i","tr_kdv_sale_20_i_whg_7",,
,,,,,,,"tr_kdv_purchase_20","tr_kdv_purchase_20_i_whg_7",,
,,,,,,,"tr_kdv_purchase_20_i","tr_kdv_purchase_20_i_whg_7",,
"tr_fp_619","Bakir, Çinko Ve Alüminyum Ürünlerinin Teslimi",619,"70","withholding","Bakir, Çinko Ve Alüminyum Ürünlerinin Teslimi","base.tr","tr_kdv_sale_20","tr_kdv_sale_20_whg_7","Bakir, Çinko Ve Alüminyum Ürünlerinin Teslimi","Bakir, Çinko Ve Alüminyum Ürünlerinin Teslimi"
,,,,,,,"tr_kdv_sale_20_i","tr_kdv_sale_20_i_whg_7",,
,,,,,,,"tr_kdv_purchase_20","tr_kdv_purchase_20_i_whg_7",,
,,,,,,,"tr_kdv_purchase_20_i","tr_kdv_purchase_20_i_whg_7",,
"tr_fp_620","İstisnadan Vazgeçenlerin Hurda Ve Atik Teslimi",620,"70","withholding","İstisnadan Vazgeçenlerin Hurda Ve Atik Teslimi","base.tr","tr_kdv_sale_20","tr_kdv_sale_20_whg_7","İstisnadan Vazgeçenlerin Hurda Ve Atik Teslimi","İstisnadan Vazgeçenlerin Hurda Ve Atik Teslimi"
,,,,,,,"tr_kdv_sale_20_i","tr_kdv_sale_20_i_whg_7",,
,,,,,,,"tr_kdv_purchase_20","tr_kdv_purchase_20_i_whg_7",,
,,,,,,,"tr_kdv_purchase_20_i","tr_kdv_purchase_20_i_whg_7",,
"tr_fp_621","Metal, Plastik, Lastik, Kauçuk, Kâğit Ve Cam Hurda Ve Atiklardan Elde Edilen Hammadde Teslimi",621,"90","withholding","Metal, Plastik, Lastik, Kauçuk, Kâğit Ve Cam Hurda Ve Atiklardan Elde Edilen Hammadde Teslimi","base.tr","tr_kdv_sale_20","tr_kdv_sale_20_whg_9","Metal, Plastik, Lastik, Kauçuk, Kâğit Ve Cam Hurda Ve Atiklardan Elde Edilen Hammadde Teslimi","Metal, Plastik, Lastik, Kauçuk, Kâğit Ve Cam Hurda Ve Atiklardan Elde Edilen Hammadde Teslimi"
,,,,,,,"tr_kdv_sale_20_i","tr_kdv_sale_20_i_whg_9",,
,,,,,,,"tr_kdv_purchase_20","tr_kdv_purchase_20_i_whg_9",,
,,,,,,,"tr_kdv_purchase_20_i","tr_kdv_purchase_20_i_whg_9",,
"tr_fp_622","Pamuk, Tiftik, Yün Ve Yapaği İle Ham Post Ve Deri Teslimleri",622,"90","withholding","Pamuk, Tiftik, Yün Ve Yapaği İle Ham Post Ve Deri Teslimleri","base.tr","tr_kdv_sale_20","tr_kdv_sale_20_whg_9","Pamuk, Tiftik, Yün Ve Yapaği İle Ham Post Ve Deri Teslimleri","Pamuk, Tiftik, Yün Ve Yapaği İle Ham Post Ve Deri Teslimleri"
,,,,,,,"tr_kdv_sale_20_i","tr_kdv_sale_20_i_whg_9",,
,,,,,,,"tr_kdv_purchase_20","tr_kdv_purchase_20_i_whg_9",,
,,,,,,,"tr_kdv_purchase_20_i","tr_kdv_purchase_20_i_whg_9",,
"tr_fp_623","Ağaç Ve Orman Ürünleri Teslimi",623,"50","withholding","Ağaç Ve Orman Ürünleri Teslimi","base.tr","tr_kdv_sale_20","tr_kdv_sale_20_whg_5","Ağaç Ve Orman Ürünleri Teslimi","Ağaç Ve Orman Ürünleri Teslimi"
,,,,,,,"tr_kdv_sale_20_i","tr_kdv_sale_20_i_whg_5",,
,,,,,,,"tr_kdv_purchase_20","tr_kdv_purchase_20_i_whg_5",,
,,,,,,,"tr_kdv_purchase_20_i","tr_kdv_purchase_20_i_whg_5",,
"tr_fp_624","Yük Taşimaciliği Hizmeti [Kdvgut-(I/C-2.1.3.2.11)]",624,"20","withholding","Yük Taşimaciliği Hizmeti [Kdvgut-(I/C-2.1.3.2.11)]","base.tr","tr_kdv_sale_20","tr_kdv_sale_20_whg_2","Yük Taşimaciliği Hizmeti [Kdvgut-(I/C-2.1.3.2.11)]","Yük Taşimaciliği Hizmeti [Kdvgut-(I/C-2.1.3.2.11)]"
,,,,,,,"tr_kdv_sale_20_i","tr_kdv_sale_20_i_whg_2",,
,,,,,,,"tr_kdv_purchase_20","tr_kdv_purchase_20_i_whg_2",,
,,,,,,,"tr_kdv_purchase_20_i","tr_kdv_purchase_20_i_whg_2",,
"tr_fp_625","Ticari Reklam Hizmetleri [Kdvgut-(I/C-2.1.3.2.15)]",625,"30","withholding","Ticari Reklam Hizmetleri [Kdvgut-(I/C-2.1.3.2.15)]","base.tr","tr_kdv_sale_20","tr_kdv_sale_20_whg_3","Ticari Reklam Hizmetleri [Kdvgut-(I/C-2.1.3.2.15)]","Ticari Reklam Hizmetleri [Kdvgut-(I/C-2.1.3.2.15)]"
,,,,,,,"tr_kdv_sale_20_i","tr_kdv_sale_20_i_whg_3",,
,,,,,,,"tr_kdv_purchase_20","tr_kdv_purchase_20_i_whg_3",,
,,,,,,,"tr_kdv_purchase_20_i","tr_kdv_purchase_20_i_whg_3",,
"tr_fp_626","Diğer Teslimler [Kdvgut-(I/C-2.1.3.3.7.)]",626,"20","withholding","Diğer Teslimler [Kdvgut-(I/C-2.1.3.3.7.)]","base.tr","tr_kdv_sale_20","tr_kdv_sale_20_whg_2","Diğer Teslimler [Kdvgut-(I/C-2.1.3.3.7.)]","Diğer Teslimler [Kdvgut-(I/C-2.1.3.3.7.)]"
,,,,,,,"tr_kdv_sale_20_i","tr_kdv_sale_20_i_whg_2",,
,,,,,,,"tr_kdv_purchase_20","tr_kdv_purchase_20_i_whg_2",,
,,,,,,,"tr_kdv_purchase_20_i","tr_kdv_purchase_20_i_whg_2",,
"tr_fp_627","Demir-Çelik Ürünlerinin Teslimi [Kdvgut-(I/C-2.1.3.3.8)]",627,"50","withholding","Demir-Çelik Ürünlerinin Teslimi [Kdvgut-(I/C-2.1.3.3.8)]","base.tr","tr_kdv_sale_20","tr_kdv_sale_20_whg_5","Demir-Çelik Ürünlerinin Teslimi [Kdvgut-(I/C-2.1.3.3.8)]","Demir-Çelik Ürünlerinin Teslimi [Kdvgut-(I/C-2.1.3.3.8)]"
,,,,,,,"tr_kdv_sale_20_i","tr_kdv_sale_20_i_whg_5",,
,,,,,,,"tr_kdv_purchase_20","tr_kdv_purchase_20_i_whg_5",,
,,,,,,,"tr_kdv_purchase_20_i","tr_kdv_purchase_20_i_whg_5",,
"tr_fp_801","Yapım İşleri ile Bu İşlerle Birlikte İfa Edilen Mühendislik-Mimarlık ve Etüt-Proje Hizmetleri[KDVGUT-(I/C-2.1.3.2.1)]",801,"100","withholding","Yapım İşleri ile Bu İşlerle Birlikte İfa Edilen Mühendislik-Mimarlık ve Etüt-Proje Hizmetleri[KDVGUT-(I/C-2.1.3.2.1)]","base.tr","tr_kdv_sale_20","tr_kdv_sale_20_whg_10","Yapım İşleri ile Bu İşlerle Birlikte İfa Edilen Mühendislik-Mimarlık ve Etüt-Proje Hizmetleri[KDVGUT-(I/C-2.1.3.2.1)]","Yapım İşleri ile Bu İşlerle Birlikte İfa Edilen Mühendislik-Mimarlık ve Etüt-Proje Hizmetleri[KDVGUT-(I/C-2.1.3.2.1)]"
,,,,,,,"tr_kdv_sale_20_i","tr_kdv_sale_20_i_whg_10",,
,,,,,,,"tr_kdv_purchase_20","tr_kdv_purchase_20_i_whg_10",,
,,,,,,,"tr_kdv_purchase_20_i","tr_kdv_purchase_20_i_whg_10",,
"tr_fp_802","Etüt, Plan-Proje, Danışmanlık, Denetim ve Benzeri Hizmetler[KDVGUT-(I/C-2.1.3.2.2)]",802,"100","withholding","Etüt, Plan-Proje, Danışmanlık, Denetim ve Benzeri Hizmetler[KDVGUT-(I/C-2.1.3.2.2)]","base.tr","tr_kdv_sale_20","tr_kdv_sale_20_whg_10","Etüt, Plan-Proje, Danışmanlık, Denetim ve Benzeri Hizmetler[KDVGUT-(I/C-2.1.3.2.2)]","Etüt, Plan-Proje, Danışmanlık, Denetim ve Benzeri Hizmetler[KDVGUT-(I/C-2.1.3.2.2)]"
,,,,,,,"tr_kdv_sale_20_i","tr_kdv_sale_20_i_whg_10",,
,,,,,,,"tr_kdv_purchase_20","tr_kdv_purchase_20_i_whg_10",,
,,,,,,,"tr_kdv_purchase_20_i","tr_kdv_purchase_20_i_whg_10",,
"tr_fp_803","Makine, Teçhizat, Demirbaş ve Taşıtlara Ait Tadil, Bakım ve Onarım Hizmetleri[KDVGUT- (I/C-2.1.3.2.3)]",803,"100","withholding","Makine, Teçhizat, Demirbaş ve Taşıtlara Ait Tadil, Bakım ve Onarım Hizmetleri[KDVGUT- (I/C-2.1.3.2.3)]","base.tr","tr_kdv_sale_20","tr_kdv_sale_20_whg_10","Makine, Teçhizat, Demirbaş ve Taşıtlara Ait Tadil, Bakım ve Onarım Hizmetleri[KDVGUT- (I/C-2.1.3.2.3)]","Makine, Teçhizat, Demirbaş ve Taşıtlara Ait Tadil, Bakım ve Onarım Hizmetleri[KDVGUT- (I/C-2.1.3.2.3)]"
,,,,,,,"tr_kdv_sale_20_i","tr_kdv_sale_20_i_whg_10",,
,,,,,,,"tr_kdv_purchase_20","tr_kdv_purchase_20_i_whg_10",,
,,,,,,,"tr_kdv_purchase_20_i","tr_kdv_purchase_20_i_whg_10",,
"tr_fp_804","Yemek Servis Hizmeti[KDVGUT-(I/C-2.1.3.2.4)]",804,"100","withholding","Yemek Servis Hizmeti[KDVGUT-(I/C-2.1.3.2.4)]","base.tr","tr_kdv_sale_20","tr_kdv_sale_20_whg_10","Yemek Servis Hizmeti[KDVGUT-(I/C-2.1.3.2.4)]","Yemek Servis Hizmeti[KDVGUT-(I/C-2.1.3.2.4)]"
,,,,,,,"tr_kdv_sale_20_i","tr_kdv_sale_20_i_whg_10",,
,,,,,,,"tr_kdv_purchase_20","tr_kdv_purchase_20_i_whg_10",,
,,,,,,,"tr_kdv_purchase_20_i","tr_kdv_purchase_20_i_whg_10",,
"tr_fp_805","Organizasyon Hizmeti[KDVGUT-(I/C-2.1.3.2.4)]",805,"100","withholding","Organizasyon Hizmeti[KDVGUT-(I/C-2.1.3.2.4)]","base.tr","tr_kdv_sale_20","tr_kdv_sale_20_whg_10","Organizasyon Hizmeti[KDVGUT-(I/C-2.1.3.2.4)]","Organizasyon Hizmeti[KDVGUT-(I/C-2.1.3.2.4)]"
,,,,,,,"tr_kdv_sale_20_i","tr_kdv_sale_20_i_whg_10",,
,,,,,,,"tr_kdv_purchase_20","tr_kdv_purchase_20_i_whg_10",,
,,,,,,,"tr_kdv_purchase_20_i","tr_kdv_purchase_20_i_whg_10",,
"tr_fp_806","İşgücü Temin Hizmetleri[KDVGUT-(I/C-2.1.3.2.5)]",806,"100","withholding","İşgücü Temin Hizmetleri[KDVGUT-(I/C-2.1.3.2.5)]","base.tr","tr_kdv_sale_20","tr_kdv_sale_20_whg_10","İşgücü Temin Hizmetleri[KDVGUT-(I/C-2.1.3.2.5)]","İşgücü Temin Hizmetleri[KDVGUT-(I/C-2.1.3.2.5)]"
,,,,,,,"tr_kdv_sale_20_i","tr_kdv_sale_20_i_whg_10",,
,,,,,,,"tr_kdv_purchase_20","tr_kdv_purchase_20_i_whg_10",,
,,,,,,,"tr_kdv_purchase_20_i","tr_kdv_purchase_20_i_whg_10",,
"tr_fp_807","Özel Güvenlik Hizmeti[KDVGUT-(I/C-2.1.3.2.5)]",807,"100","withholding","Özel Güvenlik Hizmeti[KDVGUT-(I/C-2.1.3.2.5)]","base.tr","tr_kdv_sale_20","tr_kdv_sale_20_whg_10","Özel Güvenlik Hizmeti[KDVGUT-(I/C-2.1.3.2.5)]","Özel Güvenlik Hizmeti[KDVGUT-(I/C-2.1.3.2.5)]"
,,,,,,,"tr_kdv_sale_20_i","tr_kdv_sale_20_i_whg_10",,
,,,,,,,"tr_kdv_purchase_20","tr_kdv_purchase_20_i_whg_10",,
,,,,,,,"tr_kdv_purchase_20_i","tr_kdv_purchase_20_i_whg_10",,
"tr_fp_808","Yapı Denetim Hizmetleri[KDVGUT-(I/C-2.1.3.2.6)]",808,"100","withholding","Yapı Denetim Hizmetleri[KDVGUT-(I/C-2.1.3.2.6)]","base.tr","tr_kdv_sale_20","tr_kdv_sale_20_whg_10","Yapı Denetim Hizmetleri[KDVGUT-(I/C-2.1.3.2.6)]","Yapı Denetim Hizmetleri[KDVGUT-(I/C-2.1.3.2.6)]"
,,,,,,,"tr_kdv_sale_20_i","tr_kdv_sale_20_i_whg_10",,
,,,,,,,"tr_kdv_purchase_20","tr_kdv_purchase_20_i_whg_10",,
,,,,,,,"tr_kdv_purchase_20_i","tr_kdv_purchase_20_i_whg_10",,
"tr_fp_809","Fason Olarak Yaptırılan Tekstil ve Konfeksiyon İşleri, Çanta ve Ayakkabı Dikim İşleri ve Bu İşlere Aracılık Hizmetleri[KDVGUT-(I/C-2.1.3.2.7)]",809,"100","withholding","Fason Olarak Yaptırılan Tekstil ve Konfeksiyon İşleri, Çanta ve Ayakkabı Dikim İşleri ve Bu İşlere Aracılık Hizmetleri[KDVGUT-(I/C-2.1.3.2.7)]","base.tr","tr_kdv_sale_20","tr_kdv_sale_20_whg_10","Fason Olarak Yaptırılan Tekstil ve Konfeksiyon İşleri, Çanta ve Ayakkabı Dikim İşleri ve Bu İşlere Aracılık Hizmetleri[KDVGUT-(I/C-2.1.3.2.7)]","Fason Olarak Yaptırılan Tekstil ve Konfeksiyon İşleri, Çanta ve Ayakkabı Dikim İşleri ve Bu İşlere Aracılık Hizmetleri[KDVGUT-(I/C-2.1.3.2.7)]"
,,,,,,,"tr_kdv_sale_20_i","tr_kdv_sale_20_i_whg_10",,
,,,,,,,"tr_kdv_purchase_20","tr_kdv_purchase_20_i_whg_10",,
,,,,,,,"tr_kdv_purchase_20_i","tr_kdv_purchase_20_i_whg_10",,
"tr_fp_810","Turistik Mağazalara Verilen Müşteri Bulma/ Götürme Hizmetleri[KDVGUT-(I/C-2.1.3.2.8)]",810,"100","withholding","Turistik Mağazalara Verilen Müşteri Bulma/ Götürme Hizmetleri[KDVGUT-(I/C-2.1.3.2.8)]","base.tr","tr_kdv_sale_20","tr_kdv_sale_20_whg_10","Turistik Mağazalara Verilen Müşteri Bulma/ Götürme Hizmetleri[KDVGUT-(I/C-2.1.3.2.8)]","Turistik Mağazalara Verilen Müşteri Bulma/ Götürme Hizmetleri[KDVGUT-(I/C-2.1.3.2.8)]"
,,,,,,,"tr_kdv_sale_20_i","tr_kdv_sale_20_i_whg_10",,
,,,,,,,"tr_kdv_purchase_20","tr_kdv_purchase_20_i_whg_10",,
,,,,,,,"tr_kdv_purchase_20_i","tr_kdv_purchase_20_i_whg_10",,
"tr_fp_811","Spor Kulüplerinin Yayın, Reklâm ve İsim Hakkı Gelirlerine Konu İşlemleri[KDVGUT-(I/C-2.1.3.2.9)]",811,"100","withholding","Spor Kulüplerinin Yayın, Reklâm ve İsim Hakkı Gelirlerine Konu İşlemleri[KDVGUT-(I/C-2.1.3.2.9)]","base.tr","tr_kdv_sale_20","tr_kdv_sale_20_whg_10","Spor Kulüplerinin Yayın, Reklâm ve İsim Hakkı Gelirlerine Konu İşlemleri[KDVGUT-(I/C-2.1.3.2.9)]","Spor Kulüplerinin Yayın, Reklâm ve İsim Hakkı Gelirlerine Konu İşlemleri[KDVGUT-(I/C-2.1.3.2.9)]"
,,,,,,,"tr_kdv_sale_20_i","tr_kdv_sale_20_i_whg_10",,
,,,,,,,"tr_kdv_purchase_20","tr_kdv_purchase_20_i_whg_10",,
,,,,,,,"tr_kdv_purchase_20_i","tr_kdv_purchase_20_i_whg_10",,
"tr_fp_812","Temizlik Hizmeti[KDVGUT-(I/C-2.1.3.2.10)]",812,"100","withholding","Temizlik Hizmeti[KDVGUT-(I/C-2.1.3.2.10)]","base.tr","tr_kdv_sale_20","tr_kdv_sale_20_whg_10","Temizlik Hizmeti[KDVGUT-(I/C-2.1.3.2.10)]","Temizlik Hizmeti[KDVGUT-(I/C-2.1.3.2.10)]"
,,,,,,,"tr_kdv_sale_20_i","tr_kdv_sale_20_i_whg_10",,
,,,,,,,"tr_kdv_purchase_20","tr_kdv_purchase_20_i_whg_10",,
,,,,,,,"tr_kdv_purchase_20_i","tr_kdv_purchase_20_i_whg_10",,
"tr_fp_813","Çevre ve Bahçe Bakım Hizmetleri[KDVGUT-(I/C-2.1.3.2.10)]",813,"100","withholding","Çevre ve Bahçe Bakım Hizmetleri[KDVGUT-(I/C-2.1.3.2.10)]","base.tr","tr_kdv_sale_20","tr_kdv_sale_20_whg_10","Çevre ve Bahçe Bakım Hizmetleri[KDVGUT-(I/C-2.1.3.2.10)]","Çevre ve Bahçe Bakım Hizmetleri[KDVGUT-(I/C-2.1.3.2.10)]"
,,,,,,,"tr_kdv_sale_20_i","tr_kdv_sale_20_i_whg_10",,
,,,,,,,"tr_kdv_purchase_20","tr_kdv_purchase_20_i_whg_10",,
,,,,,,,"tr_kdv_purchase_20_i","tr_kdv_purchase_20_i_whg_10",,
"tr_fp_814","Servis Taşımacılığı Hizmeti[KDVGUT-(I/C-2.1.3.2.11)]",814,"100","withholding","Servis Taşımacılığı Hizmeti[KDVGUT-(I/C-2.1.3.2.11)]","base.tr","tr_kdv_sale_20","tr_kdv_sale_20_whg_10","Servis Taşımacılığı Hizmeti[KDVGUT-(I/C-2.1.3.2.11)]","Servis Taşımacılığı Hizmeti[KDVGUT-(I/C-2.1.3.2.11)]"
,,,,,,,"tr_kdv_sale_20_i","tr_kdv_sale_20_i_whg_10",,
,,,,,,,"tr_kdv_purchase_20","tr_kdv_purchase_20_i_whg_10",,
,,,,,,,"tr_kdv_purchase_20_i","tr_kdv_purchase_20_i_whg_10",,
"tr_fp_815","Her Türlü Baskı ve Basım Hizmetleri[KDVGUT-(I/C-2.1.3.2.12)]",815,"100","withholding","Her Türlü Baskı ve Basım Hizmetleri[KDVGUT-(I/C-2.1.3.2.12)]","base.tr","tr_kdv_sale_20","tr_kdv_sale_20_whg_10","Her Türlü Baskı ve Basım Hizmetleri[KDVGUT-(I/C-2.1.3.2.12)]","Her Türlü Baskı ve Basım Hizmetleri[KDVGUT-(I/C-2.1.3.2.12)]"
,,,,,,,"tr_kdv_sale_20_i","tr_kdv_sale_20_i_whg_10",,
,,,,,,,"tr_kdv_purchase_20","tr_kdv_purchase_20_i_whg_10",,
,,,,,,,"tr_kdv_purchase_20_i","tr_kdv_purchase_20_i_whg_10",,
"tr_fp_816","Hurda Metalden Elde Edilen Külçe Teslimleri[KDVGUT-(I/C-2.1.3.3.1)]",816,"100","withholding","Hurda Metalden Elde Edilen Külçe Teslimleri[KDVGUT-(I/C-2.1.3.3.1)]","base.tr","tr_kdv_sale_20","tr_kdv_sale_20_whg_10","Hurda Metalden Elde Edilen Külçe Teslimleri[KDVGUT-(I/C-2.1.3.3.1)]","Hurda Metalden Elde Edilen Külçe Teslimleri[KDVGUT-(I/C-2.1.3.3.1)]"
,,,,,,,"tr_kdv_sale_20_i","tr_kdv_sale_20_i_whg_10",,
,,,,,,,"tr_kdv_purchase_20","tr_kdv_purchase_20_i_whg_10",,
,,,,,,,"tr_kdv_purchase_20_i","tr_kdv_purchase_20_i_whg_10",,
